WorkItemId,Title,LinkedWorkItemId,LinkedTitle,LinkedType
232732,[BuSc] 05.03/D_Step_10_to_50 Business scenario -  Create/Author UPS for TA,299745,"SISW: BuSc 05.03/D: Add new Testcase for new Step ""Attach a Usage Object and  a Product Structure of TT to a FCT""",Task
232732,[BuSc] 05.03/D_Step_10_to_50 Business scenario -  Create/Author UPS for TA,313613,"Not able to create ""Product"" (Upper Product Structure) for FUSO and DICV as there is no Data Manager role",Bug
232743,Upload Files - SMA4U - Generic file upload API,188397,Upload Files - SMA4U - Generic file upload API ,User Story
232820,NX-Assembly: Investigate workflow steps for Working to Engineering state for an assembly,266422,NX-Assembly: Investigate workflow steps for Working to Engineering state for an assembly,Test Case
232832,05.29_Steps_90_BuSc (185049) - Visualize Simplified JT in AW,310930,"JT File is appearing in Derived Section instead of File Section, after 'DT_CreateSimplifiedJT' workflow completion",Bug
232834,NX-Modeling: Revise an existing Part,266424,NX-Modeling: Revise an existing Part,Test Case
233102,bom_expand Commandline performance test (X-Large Assembly),301727,bom_expand Commandline performance test (X-Large Assembly),Test Case
233568,[DM US] NX Design Tables (class j0NXDt),207334,[DM US] Migration of Smaragd classes j0Excel,Test Case
233570,[DM US] Migration of CATIA V5 Design Table: j0CatExc and j0CatTxt ,207334,[DM US] Migration of Smaragd classes j0Excel,Test Case
243470,Non-Cad Data - Validate Non-Cad Data present in Primary Folder,60809,Define Mapping Specifications for Primary Folder,User Story
244268,CDI 3D - Validate CDI 3D present in Primary Folder,60809,Define Mapping Specifications for Primary Folder,User Story
244283,CDI 2D - Validate CDI 2D Data present in Primary Folder,60809,Define Mapping Specifications for Primary Folder,User Story
244289,CDI Assy - Validate CDI Assy Data present in Primary Folder,60809,Define Mapping Specifications for Primary Folder,User Story
233992,05.13/B_BuSc (195389)_Step_10_to_50- Position USC (for CTT OU) for a Product(UPS) using Relative Transform column,234005,05.13/B_BuSc (195389)_Step_10_to_50- Position USC ( for MBS OU) for a Product(UPS) using Relative Transform column,Test Case
233992,05.13/B_BuSc (195389)_Step_10_to_50- Position USC (for CTT OU) for a Product(UPS) using Relative Transform column,248115,ADO CLEANUP: Consider closing Test Case. Linked US is closed.,Task
234262,[E2E DM] TargetType | 20.54 |class j0NXKin |NX Kinematic File (j0NXKin),162922,NX-LPS-001-Handling Kinematic-files after Migration,Test Case
243391,NX-LPS-001-Handling Kinematic-files after Migration,162922,NX-LPS-001-Handling Kinematic-files after Migration,Test Case
234269,Test Case for 200677,200677,Framework Implementation of BCS Snapshot File provision for Platon Functionality via MQ,User Story
234269,Test Case for 200677,244796,Test Case for 200677,Test Case
234519,Ensure Solr search and TcFTSIndexer is working,301728,Ensure Solr search and TcFTSIndexer is working,Test Case
234524,AM | TT_Item_NoStatus_NoProject_RoleInOwningGroup,235322,AM | TT_Item_NoStatus_NoProject_GroupTT,Test Case
235498,AM | TT_Item_NoStatus_NoProject_GroupswithSecurity_Internal,235322,AM | TT_Item_NoStatus_NoProject_GroupTT,Test Case
235513,AM | TT_ItemRevision_NoStatus_NoProject_GroupTT,235322,AM | TT_Item_NoStatus_NoProject_GroupTT,Test Case
234524,AM | TT_Item_NoStatus_NoProject_RoleInOwningGroup,235507,AM | TT_Item_NoStatus_NoProject_OwningUser,Test Case
235508,AM | TT_ItemRevision_NoStatus_NoProject_OwningUser,235507,AM | TT_Item_NoStatus_NoProject_OwningUser,Test Case
243518,AM | TT_Dataset_NoStatus_ProjectAssigned_RoleInProjectOfObject,235507,AM | TT_Item_NoStatus_NoProject_OwningUser,Test Case
234524,AM | TT_Item_NoStatus_NoProject_RoleInOwningGroup,235511,AM | TT_ItemRevision_NoStatus_NoProject_RoleInOwningGroup,Test Case
236018,AM | TT_Dataset_NoStatus_NoProject_RoleInOwningGroup,235511,AM | TT_ItemRevision_NoStatus_NoProject_RoleInOwningGroup,Test Case
234942,SMA4U - 30.06_BuSc [185079]_Build BoM Line and Update attributes using REST API,236564,SMA4U - Build BoM Line using REST API,Test Case
234953,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Load Test)",259849,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Endurance Test)",Test Case
289654,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Stress Test)",259849,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Endurance Test)",Test Case
301781,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Load Test)",259849,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Endurance Test)",Test Case
303920,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Single User Testing)",259849,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Endurance Test)",Test Case
234953,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Load Test)",289654,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Stress Test)",Test Case
259849,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Endurance Test)",289654,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Stress Test)",Test Case
301781,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Load Test)",289654,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Stress Test)",Test Case
303920,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Single User Testing)",289654,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Stress Test)",Test Case
234953,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Load Test)",301781,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Load Test)",Test Case
259849,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Endurance Test)",301781,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Load Test)",Test Case
289654,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Stress Test)",301781,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Load Test)",Test Case
303920,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Single User Testing)",301781,"NFT - Performance Test - Part Check-Out, Edit, Modify, Save edit & Check-in (Load Test)",Test Case
234958,NFT - Performance Test - Initiate PLATON Validation (Load Test),289662,NFT - Performance Test - Initiate PLATON Validation (Stress Test),Test Case
291089,NFT - Performance Test - Initiate PLATON Validation (Endurance Test),289662,NFT - Performance Test - Initiate PLATON Validation (Stress Test),Test Case
301782,NFT - Performance Test - Initiate PLATON Validation (Load Test),289662,NFT - Performance Test - Initiate PLATON Validation (Stress Test),Test Case
303925,NFT - Performance Test - Initiate PLATON Validation (Single User Testing),289662,NFT - Performance Test - Initiate PLATON Validation (Stress Test),Test Case
234958,NFT - Performance Test - Initiate PLATON Validation (Load Test),301782,NFT - Performance Test - Initiate PLATON Validation (Load Test),Test Case
289662,NFT - Performance Test - Initiate PLATON Validation (Stress Test),301782,NFT - Performance Test - Initiate PLATON Validation (Load Test),Test Case
291089,NFT - Performance Test - Initiate PLATON Validation (Endurance Test),301782,NFT - Performance Test - Initiate PLATON Validation (Load Test),Test Case
303925,NFT - Performance Test - Initiate PLATON Validation (Single User Testing),301782,NFT - Performance Test - Initiate PLATON Validation (Load Test),Test Case
235000,05.13/B_BuSc(195389)_Position Parts in Upper Product Structure using Embedded viewer(CTT),234991,05.13/B_BuSc(195389)_Position Parts in Upper Product Structure using Embedded viewer(MBS),Test Case
235001,NFT - Performance Test - Perform Global Search to Part (Load Test),259749,NFT - Performance Test - Perform Global Search to Part (Endurance Test),Test Case
289646,NFT - Performance Test - Perform Global Search to Part (Stress Test),259749,NFT - Performance Test - Perform Global Search to Part (Endurance Test),Test Case
301783,NFT - Performance Test - Perform Global Search to Part (Load Test),259749,NFT - Performance Test - Perform Global Search to Part (Endurance Test),Test Case
303915,NFT - Performance Test - Perform Global Search to Part (Single User Testing),259749,NFT - Performance Test - Perform Global Search to Part (Endurance Test),Test Case
235001,NFT - Performance Test - Perform Global Search to Part (Load Test),289646,NFT - Performance Test - Perform Global Search to Part (Stress Test),Test Case
259749,NFT - Performance Test - Perform Global Search to Part (Endurance Test),289646,NFT - Performance Test - Perform Global Search to Part (Stress Test),Test Case
301783,NFT - Performance Test - Perform Global Search to Part (Load Test),289646,NFT - Performance Test - Perform Global Search to Part (Stress Test),Test Case
303915,NFT - Performance Test - Perform Global Search to Part (Single User Testing),289646,NFT - Performance Test - Perform Global Search to Part (Stress Test),Test Case
235001,NFT - Performance Test - Perform Global Search to Part (Load Test),301783,NFT - Performance Test - Perform Global Search to Part (Load Test),Test Case
259749,NFT - Performance Test - Perform Global Search to Part (Endurance Test),301783,NFT - Performance Test - Perform Global Search to Part (Load Test),Test Case
289646,NFT - Performance Test - Perform Global Search to Part (Stress Test),301783,NFT - Performance Test - Perform Global Search to Part (Load Test),Test Case
303915,NFT - Performance Test - Perform Global Search to Part (Single User Testing),301783,NFT - Performance Test - Perform Global Search to Part (Load Test),Test Case
235004,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Load Test),259857,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Endurance Test),Test Case
289657,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Stress Test),259857,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Endurance Test),Test Case
301784,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Load Test),259857,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Endurance Test),Test Case
303921,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Single User Testing),259857,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Endurance Test),Test Case
235004,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Load Test),289657,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Stress Test),Test Case
259857,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Endurance Test),289657,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Stress Test),Test Case
301784,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Load Test),289657,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Stress Test),Test Case
303921,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Single User Testing),289657,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Stress Test),Test Case
235004,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Load Test),301784,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Load Test),Test Case
259857,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Endurance Test),301784,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Load Test),Test Case
289657,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Stress Test),301784,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Load Test),Test Case
303921,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Single User Testing),301784,NFT - Performance Test - Navigate to Attachment tab and Upload 100 MB file (Load Test),Test Case
235047,"NFT - Performance Test - BOM Pack-all, Unpack-all, Expand and Collapse (Load Test)",260283,"NFT - Performance Test - BOM Pack-all, Unpack-all, Expand and Collapse (Endurance Test)",Test Case
301785,"NFT - Performance Test - BOM Pack-all, Unpack-all, Expand and Collapse (Load Test)",260283,"NFT - Performance Test - BOM Pack-all, Unpack-all, Expand and Collapse (Endurance Test)",Test Case
